Date,Asset,Buy Date, Sell Date,Buy Price,Sell Price,Profit,Profit %,,
Apr/16/2018 5:43:15 AM,IOTABTC,Apr/16/2018 5:43:15 AM,Apr/16/2018 5:42:58 AM,0.00019787,0.00019778,-0.00000009,-0.106065963,,
Apr/16/2018 5:43:16 AM,IOTABTC,Apr/16/2018 5:43:16 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:16 AM,IOTABTC,Apr/16/2018 5:43:16 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:16 AM,IOTABTC,Apr/16/2018 5:43:16 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:16 AM,IOTABTC,Apr/16/2018 5:43:16 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:17 AM,IOTABTC,Apr/16/2018 5:43:17 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:17 AM,IOTABTC,Apr/16/2018 5:43:17 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:17 AM,IOTABTC,Apr/16/2018 5:43:17 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:17 AM,IOTABTC,Apr/16/2018 5:43:17 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:18 AM,IOTABTC,Apr/16/2018 5:43:18 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:18 AM,IOTABTC,Apr/16/2018 5:43:18 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:19 AM,IOTABTC,Apr/16/2018 5:43:19 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:20 AM,IOTABTC,Apr/16/2018 5:43:20 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:21 AM,IOTABTC,Apr/16/2018 5:43:21 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:22 AM,IOTABTC,Apr/16/2018 5:43:22 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:22 AM,IOTABTC,Apr/16/2018 5:43:22 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:22 AM,IOTABTC,Apr/16/2018 5:43:22 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:23 AM,IOTABTC,Apr/16/2018 5:43:23 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:23 AM,IOTABTC,Apr/16/2018 5:43:23 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:43:23 AM,IOTABTC,Apr/16/2018 5:43:23 AM,Apr/16/2018 5:42:58 AM,0.00019786,0.00019778,-0.00000008,-0.106065963,,
Apr/16/2018 5:59:59 AM,IOTABTC,Apr/16/2018 5:43:23 AM,Apr/16/2018 5:59:59 AM,0.00019786,0.00019890,0.00000104,0.525624179,,
Apr/16/2018 6:00:01 AM,IOTABTC,Apr/16/2018 5:43:23 AM,Apr/16/2018 6:00:01 AM,0.00019786,0.00019890,0.00000104,0.525624179,,
Apr/16/2018 6:00:01 AM,ADABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:01 AM,0.00002935,0.00019890,0.00016955,0.525624179,,
Apr/16/2018 6:00:02 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:02 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:02 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:02 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:02 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:02 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:04 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:04 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:04 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:04 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:05 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:05 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:05 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:05 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:06 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:06 AM,0.00002935,0.00019890,0.00016955,577.6831346,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:16 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:16 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:17 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:17 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:17 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:17 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:17 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:17 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:17 AM,XRPBTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:17 AM,0.00002935,0.00008175,0.00005240,178.5349233,,
Apr/16/2018 6:00:17 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:17 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:18 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:18 AM,0.00002935,0.00019857,0.00016922,576.5587734,,-0.00016922
Apr/16/2018 6:00:18 AM,XRPBTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:18 AM,0.00002935,0.00008175,0.00005240,178.5349233,,
Apr/16/2018 6:00:18 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:18 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:18 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:18 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:19 AM,IOTABTC,Apr/16/2018 6:00:01 AM,Apr/16/2018 6:00:19 AM,0.00002935,0.00019857,0.00016922,576.5587734,,
Apr/16/2018 6:00:20 AM,ADABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:19 AM,0.00002938,0.00019857,0.00016919,576.5587734,,
Apr/16/2018 6:00:20 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:20 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:20 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:20 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:21 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:21 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:21 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:21 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:21 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:21 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:21 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:21 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:21 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:21 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:22 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:22 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:22 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:22 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:23 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:23 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:24 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:24 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:00:24 AM,IOTABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:00:24 AM,0.00002938,0.00019857,0.00016919,575.8679374,,
Apr/16/2018 6:15:16 AM,ADABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:15:16 AM,0.00002938,0.00002930,-0.00000008,-0.272294078,,
Apr/16/2018 6:15:21 AM,ADABTC,Apr/16/2018 6:00:20 AM,Apr/16/2018 6:15:21 AM,0.00002938,0.00002930,-0.00000008,-0.272294078,,
Apr/16/2018 6:16:15 AM,ADABTC,Apr/16/2018 6:16:15 AM,Apr/16/2018 6:15:21 AM,0.00002932,0.00002930,-0.00000002,-0.272294078,,
Apr/16/2018 6:16:40 AM,ADABTC,Apr/16/2018 6:16:15 AM,Apr/16/2018 6:16:40 AM,0.00002932,0.00002930,-0.00000002,-0.068212824,,
Apr/16/2018 6:16:58 AM,ADABTC,Apr/16/2018 6:16:58 AM,Apr/16/2018 6:16:40 AM,0.00002931,0.00002930,-0.00000001,-0.068212824,,
Apr/16/2018 6:17:24 AM,ADABTC,Apr/16/2018 6:16:58 AM,Apr/16/2018 6:17:24 AM,0.00002931,0.00002926,-0.00000005,-0.170590242,,
Apr/16/2018 6:20:26 AM,ADABTC,Apr/16/2018 6:20:26 AM,Apr/16/2018 6:17:24 AM,0.00002932,0.00002926,-0.00000006,-0.170590242,,
Apr/16/2018 6:20:27 AM,ADABTC,Apr/16/2018 6:20:27 AM,Apr/16/2018 6:17:24 AM,0.00002932,0.00002926,-0.00000006,-0.170590242,,
Apr/16/2018 6:20:34 AM,ADABTC,Apr/16/2018 6:20:34 AM,Apr/16/2018 6:17:24 AM,0.00002931,0.00002926,-0.00000005,-0.170590242,,
Apr/16/2018 6:20:50 AM,ADABTC,Apr/16/2018 6:20:50 AM,Apr/16/2018 6:17:24 AM,0.00002931,0.00002926,-0.00000005,-0.170590242,,
Apr/16/2018 6:20:54 AM,ADABTC,Apr/16/2018 6:20:54 AM,Apr/16/2018 6:17:24 AM,0.00002931,0.00002926,-0.00000005,-0.170590242,,
Apr/16/2018 6:21:17 AM,ADABTC,Apr/16/2018 6:20:54 AM,Apr/16/2018 6:21:17 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:21:18 AM,ADABTC,Apr/16/2018 6:20:54 AM,Apr/16/2018 6:21:18 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:21:19 AM,ADABTC,Apr/16/2018 6:20:54 AM,Apr/16/2018 6:21:19 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:21:25 AM,ADABTC,Apr/16/2018 6:20:54 AM,Apr/16/2018 6:21:25 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:21:31 AM,ADABTC,Apr/16/2018 6:21:31 AM,Apr/16/2018 6:21:25 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:21:51 AM,ADABTC,Apr/16/2018 6:21:51 AM,Apr/16/2018 6:21:25 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:21:51 AM,ADABTC,Apr/16/2018 6:21:51 AM,Apr/16/2018 6:21:25 AM,0.00002931,0.00002930,-0.00000001,-0.034118048,,
Apr/16/2018 6:22:08 AM,ADABTC,Apr/16/2018 6:22:08 AM,Apr/16/2018 6:21:25 AM,0.00002932,0.00002930,-0.00000002,-0.034118048,,
Apr/16/2018 6:22:09 AM,ADABTC,Apr/16/2018 6:22:09 AM,Apr/16/2018 6:21:25 AM,0.00002933,0.00002930,-0.00000003,-0.034118048,,
Apr/16/2018 6:22:11 AM,ADABTC,Apr/16/2018 6:22:11 AM,Apr/16/2018 6:21:25 AM,0.00002932,0.00002930,-0.00000002,-0.034118048,,
Apr/16/2018 6:22:11 AM,ADABTC,Apr/16/2018 6:22:11 AM,Apr/16/2018 6:21:25 AM,0.00002932,0.00002930,-0.00000002,-0.034118048,,
Apr/16/2018 6:22:15 AM,ADABTC,Apr/16/2018 6:22:15 AM,Apr/16/2018 6:21:25 AM,0.00002932,0.00002930,-0.00000002,-0.034118048,,
